#,Título
1087,"Doukutsuou kara Hajimeru Rakuen Life ~Bannou no Saikutsu Skill de Saikyou Ni"
1088,"WARBLE"
1089,"Fuguushoku \""Kajishi\"" dakedo Saikyou desu ~Kizukeba Nandemo Tsukureru you ni Natteita Otoko no Nonbiri Slow Life~"
1090,"Cuando la hija ilegítima del conde se casa"
1091,"White Epic"
1092,"World Teacher: Isekaishiki Kyouiku Agent"
1093,"World Trigger"
1094,"Wu Dong Qian Kun"
1095,"Xian Ni"
1096,"Yakumo-San Wa Edzuke Ga Shitai"
1097,"Yamada-kun to 7-nin no Majo"
1098,"¡Vence al Emperador Dragón en esta ronda, Señorita!"
1099,"Yasei no Last Boss Ga Arawareta!"
1100,"Yo Era La Verdadera Dueña De Elheim"
1101,"YONG HENG ZHI ZUN"
1102,"El instituto de los guerreros – Departamento de asaltos a mazmorras"
1103,"Youjo Senki"
1104,"Yowai 5000-nen no Soushoku Dragon"
1105,"Urban Fairy King"
1106,"Velvet Kiss"
1107,"Ver sus calzones me permite seguir"
1108,"Versatile Mage"
1109,"Versus"
1110,"Very Pure Very Vague"
1111,"Doukutsuou kara Hajimeru Rakuen Life ~Bannou no Saikutsu Skill de Saikyou Ni"
1112,"WARBLE"
1113,"Fuguushoku \""Kajishi\"" dakedo Saikyou desu ~Kizukeba Nandemo Tsukureru you ni Natteita Otoko no Nonbiri Slow Life~"
1114,"Cuando la hija ilegítima del conde se casa"
1115,"White Epic"
1116,"World Teacher: Isekaishiki Kyouiku Agent"
1117,"World Trigger"
1118,"Wu Dong Qian Kun"
1119,"Xian Ni"
1120,"Yakumo-San Wa Edzuke Ga Shitai"
1121,"Yamada-kun to 7-nin no Majo"
1122,"¡Vence al Emperador Dragón en esta ronda, Señorita!"
1123,"Yasei no Last Boss Ga Arawareta!"
1124,"Yo Era La Verdadera Dueña De Elheim"
1125,"YONG HENG ZHI ZUN"
1126,"El instituto de los guerreros – Departamento de asaltos a mazmorras"
1127,"Youjo Senki"
1128,"Yowai 5000-nen no Soushoku Dragon"
1129,"Yuan Zun"
1130,"No hay Forma de que un Personaje Secundario como yo Pueda ser Popular, ¿Verdad?"
1131,"Yuusha Party ni Kawaii Ko ga Ita no de, Kokuhaku Shite Mita"
1132,"Yuusha to Yobareta Nochi ni"
1133,"ZHIRAN CHENGHUN"
